description,house_rules,picture_url,user_id,latitude,longitude,max_occupancy,num_bathrooms,num_bedrooms,num_beds,price
Lovely sun-filled 1-bedroom apartment in the best neighborhood of Brooklyn — Park Slope. Very friendly brownstone building in a great safe area with tons of amazing restaurants and shops close by. Also four blocks from every major express train! Rent a lovely sun-filled 1-bedroom apartment in the best neighborhood of Brooklyn — Park Slope. Very friendly brownstone building with tons of great restaurants and shops around. It is 4 blocks away from every major express train and the Long Island Rail Road: be in Manhattan in 15 minutes or at the beach in 40! Ten minute walk from Prospect Park. Such a great location and very safe. Apartment has a large recently renovated open kitchen with tons of counter space a dining table that seats four a generous living room a small bedroom with an extremely comfortable queen size bed. Bathroom has a brand new spacious shower and a window — which can be a real find in New York. About 550 sqft total = 50 sq meters. It is only up one flight of s,My house rules are very simple: I love my neighbors and guests should be friendly and considerate towards them at all times. All of the guests I\ve hosted here so far have been wonderful people who had no problem doing so! It\s a very small congenial building. Other than that just try not to spill anything on the carpet or put your feet up on the coffee table and you\ll do great. Oh and no smoking inside the apartment.,https://a0.muscache.com/im/pictures/8f15f18e-985d-4fe5-8d2e-e1d607f2093b.jpg?aki_policy=large,166,40.67994,-73.97863,2,1,1,0,$150.00 
Sleep in a light filledcan be darkened quiet roomon a firm King size bed. 4th floor no elevator. Near subways hospitals many restaurants and amenities. 15 minute to Manhattan. Minimum 3 day stay.  Fast WiFi TV with 200+ channels.  Air conditioning. Sheets/Towels provided weekly. Work Station with multiple electric outlets. Great for Medical students. Hair dryer Room equipped with a small fridge microwave Toaster and electric kettle. Large quiet airy safe bedroom in a Private House in Park Slope in a diverse neighborhood near many attractions. House is filled with original art. 10 minutes to Manhattan by trains. On 4th floor with a firm king size bedshared bath. Work area. No elevator. Near Brooklyn Botanical Garden Brooklyn Academy of Music and Brooklyn Library Prospect Park Hospitals 2 gyms banks laundry cleaners and food stores the Barclays Centeralso Atlantic Center Mall. Half an hour from JFK and La Guardia airports. Free WiFi cable TV and A/C. There is a mi,No Smoking. No Pets.,https://a0.muscache.com/im/pictures/513527/7f01d44b_original.jpg?aki_policy=large,167,40.67868,-73.97307,2,1,1,1,$120.00 
The Midtown/Upper East Side of Manhattan is very upscale very safe and culturally booming neighborhood in New York City.  Plenty of Sightseeing opportunities as well as having all of the city\s major Museums and Boutiques along 5th and Madison Avenues. Also only a short walk to Central Park. AT THIS TIME I AM OFFERING SHARES ONLY. This means the guest will take the bedroom while I take the living room to sleep. NOTE: As this is a 1 bedroom apt. I only book 1 guest at a time to share it with. -Charming Fully furnished one bedroom. (on 2nd floor/Walk up!) -Charming neighborhood with plenty of sightseeing and culture.  -Near Museum Mile Art Galleries Madison Avenue -Plenty Shopping (Tom Ford Prada RalphLauren Donna Karen Valentino and many more)  -Many Restaurants Gourmet Grocers Health Clubs.  -2 Blocks from Subway 1 Block to. M15 2 Blocks to M1 M2M3 M4 and Crosstown M72 Bus lines. - Quick 5 minute walk to Gorgeous Central Park - Fast 3 Train stops to Time Square - F,Keep it quiet and tidy. No parties. Clean up after yourself.,https://a0.muscache.com/im/pictures/277529/03dff9d7_original.jpg?aki_policy=large,168,40.76834,-73.95334,1,1,1,1,$90.00 
A 35th floor beautiful spacious one-bedroom 800 square feet on the Upper East Side of Manhattan with amazing skyline views of Central Park the west side skyline and midtown skyline. There is southwest light so the apartment is beautiful and bright all day long. Sunrises and sunsets are gorgeous. Take your camera with you!! The apartment is located on the convenient corner of 72nd street and third avenue in the heart of the Upper East Side super close to midtown and steps from Central Park and the Boathouse. There are banks shopping cinema metro bus restos all downstairs!! The décor is a beautiful sanctuary in the sky with wall to wall windows in both the living room and bedroom. It is very beautifully appointed with sophisticated taste and gorgeous furniture art and accessories and lighting- a true haven in the middle of bustling Manhattan.  The bathroom and kitchen are all white and modern with a full shower and tub. In the bedroom there is a fabulous Swedish tempurp,,https://a0.muscache.com/im/pictures/27578424/67d34c4d_original.jpg?aki_policy=large,169,40.77041,-73.95997,4,1,1,1,$215.00 
In order to make sure your specific dates are available please inquire prior to booking. UPDATE June 3 2011- There is air conditioning in the bedroom only for the summer months. I have a beautiful spacious and artistic apartment in the historic Stuyvesant Heights section of Brooklyn.  The apartment has a large living room bathroom bedroom (full-size bed) and a kitchen.  The apartment is located only 3 short blocks from the \A/C\ (blue line) subway lines and it is close to several bus lines as well.   What you get: A great spacious apartment all to yourself at an amazing price! Clean sheets and towels Free WIFI (wireless internet) Full size bed Pots cutlery and cooking utensils Buzzer/intercom No hidden fees or deposits Free street parking Apartment is equipped with a stove oven and a coffee maker Close proximity to many forms of public transportation Laundromat on the corner Supermarket nearby No smoking or pets allowed (I am allergic to both) The apartment comfortably sleeps 2 ,"Check in time is at 3 PM. Check out time is 12 PM. 1.	Please be respectful of neighbors. 2.	Please do not smoke in the apartment.  Smoking is only permitted outside. 3.	If you cook or prepare any meals please promptly clean up after yourself using the dish washing detergent and sponge in the kitchen. 4.	If the stove does not light there is a lighter on the counter.  All you have to do is turn the gas on by turning the knob of the burner you wish to use and light it with the lighter. 5.	Please turn off all electrical appliances (air conditioner heat t.v. etc.) when not in use.  When the air conditioner is in use please close the bedroom door. 6.	In the unfortunate event you need to use the fire escape there is a key on the black sideboard next to the photos of my family. 7.	If anyone asks who you are please just tell them you are a friend of min who is crashing at my place for a few days while I am out of town.  Please do not mention Airbnb. 8.	When you leave at 12 PM on the day ",https://a0.muscache.com/im/pictures/621669/b9bb359e_original.jpg?aki_policy=large,170,40.68237,-73.9415,2,1,1,1,$175.00 
Nice size studio tons of light. Quiet as it faces the back of building. Very centric close to A B C 1 2 3 F & L subways. 2 blocks from the highline meatpacking district & west Village. Sublet 1-4 months. Great 6th floor studio in the heart of Chelsea close to subways new Highline Park Hudson River Park Meatpacking district. Lots of light Big bathroom and big kitchen and walk-in closet. There\s a 45 inch flat screen TV with chrome cast and Roku. Pretty much everything you need without having to deal with a hotel. Really a great apartment with lots of light. . Ideally looking for respectful adults . Short terms over a week are ok as well as long term to a month possibly 2 months. Highline Meatpacking district West Village Soho Hudson River Park Depends on guest. Mostly on arrival and departure Highline Meatpacking District Hudson River Park Stores Galleries Subway Restaurants. Centric (Hidden by Airbnb)  Goggle Close to the A C E F 1 2 3 L subways The Buildi,I maintain my apartment very clean and am very protective of it. I understand that being long term or at least longer than a vacation it is natural for things to break malfunction or accidents to happen depending on the gravity you can always contact me to provide help or I can arrange with for someone to assist but this MUST be done through me. Other than that restrictions are minimal and I would like for you to feel at home. This is an ideal rental for an adult(s) here on business or just traveling. Definitely not a party house nor a party place. I like my neighbors and am very considerate of them. So please keep this is mind. It is an old building after all,https://a0.muscache.com/im/pictures/43452518/caf321d0_original.jpg?aki_policy=large,171,40.74031,-73.99999,2,1,0,1,$125.00 
The flat is located in the most creative hub of Manhattan- the Lower East Side. You will find street art great food dive bars and trendy boutiques in the neighborhood known for housing artists designers and musicians. Most of the homes are pre-war buildings that fully express the historical yet edgy ethos of downtown Manhattan. Exposed brick hardwood floors international artworks and views of One World Trade Center Empire State Building & Chrysler building are included in this NYC flat. Fully furnished with new furniture  beautiful 1 bedroom duplex available for rent and just 2 blocks from subway   In very charming pre-war building in the heart of the Lower East Side of Manhattan. Your creative genes will be excited once you enter this cool duplex with hardwood floors brick walls and bedroom-accessed terrace overlooking midtown and downtown NYC. From the terrace you can see the three major NYC skyscrapers - The One World Trade Center Bldg the Empire State Bldg  as well as ,,https://a0.muscache.com/im/pictures/65e1db09-edb6-4a6f-86bb-5d436b910794.jpg?aki_policy=large,172,40.71882,-73.98852,2,1,1,1,$149.00 
Most gorgeous garden!  Spotless Apt.  Fabulous Park Slope (\Best Neighborhood\)  SUPER CLEAN SAFE & QUIET.  Prospect Park  great restaurants. Organic Supermarket.  Kid items.  Discounted & Flexible.  King bedroom + double bed. Washer/Dryer (shared by me).  Good breakfast foods! 2 mins walk to 3 best subways; Fast to NYC. LEGAL rental.  WRITE ME FIRST to be sure I have what you need. I\m flexible easy-going. Apt. is not fancy and is perfect for a casual flexible family. Historic quiet  4-story house in safe dynamic Park Slope.     Gorgeous garden apartment  patio kitchen washer/dryer (shared by me).  3 good SUBWAY lines  2 min. walk.  15-20 minutes to downtown NYC. Please write.  Do not request reservation until I reply \YES\  so I can be sure it\s right for you.   Apt.  best for 2 or 3.   - Well stocked kitchen good organic breakfast foods juice tea coffee - Comfortable King  bed.   -  Middle room -- comfortable double bed.  Room is not fully private (walk through middl,This is an historic house  a bit quirky  not fancy.   Please tell me any issue I want to be a 5 star host. Enjoy breakfast foods/drinks.  (Bagels & bread  in freezer to bake or toast.).  Do not leave any foods out:  I don\t want bugs.   Please put dishes in sink   wash or put water in them.    Absolutely no hair dyes and  no wipes no heavy papers   in the toilet.  Turn off fans lights  Air conditioner when you leave each day but do not  unplug.  Clear your hair out of shower drain & keep drain cover on  - pipes get clogged.   Please use as little water as possible!    Smoking outside and dispose of properly. OK to wear shoes inside. Do not  open door for anyone ever!  Do not   UNPLUG  the plugs for lights and appliances. When ready to go home:     1)   HANG key;   2)  Put suitcase outside;   3)   Lock metal gate 4)  Walk up my Inside stairs 5)  Go out my front door. (locks automatically) Please read my instructions for garbage and recycle rules.  I recycle everything.  Metal/ ,https://a0.muscache.com/im/pictures/6d642d77-9f8b-476d-a2f5-eefd3409bdee.jpg?aki_policy=large,173,40.6693,-73.98804,3,1,1,2,$135.00 
1 bdrm available in converted 2 bedroom apt. The apt is on a high floor in a luxury doorman building and is fully furnished with an amazing view of the East River. The bedroom is approx 11\ x 12\ and gets a lot of sunlight. There is a full-sized bed and a dresser in the room. Apt has tv with cable and internet kitchen complete with oven refrigerator stove microwave and kitchen table. Building has laundry room. Apt is 7 minute walk from the 6 train 10 minutes from the 4/5.  Right near the 79th St. crosstown bus. I am a professional female in mid- 30\s. Minimum stay is 2 weeks.,,https://a0.muscache.com/im/pictures/295614/fffe7920_original.jpg?aki_policy=large,174,40.77333,-73.95199,1,1,1,1,$130.00 
Large Private room with real bed plus futon; shared bath... sleeps 3.. WI-FI Internet cable and AC Hardwood floors use of full kitchen with microwave...clean linens and towels...quiet area.... (i) There will be a cleaning fee of $20 that will be deducted from your deposit if you leave the place like a \pig-sty\....meaning no garbage should be left on floor under bed   thrown in closet or thrown in my yard. (URL HIDDEN) (EMAIL HIDDEN) SMOKING)*** There will be a charge of $150 (BILLED TO YOUR CREDIT CARD/ACCOUNT) for any smoking in rooms or thru windows to include incense candles and any damages to the home.... (ii)  extended stays must be paid for thru Airbnb at least 2 days prior to your check-out date or request will be denied. (URL HIDDEN)@@@@@@@@ Thank you for choosing Jullett’s Place for your accommodation while visiting our lovely but “expensive” city.  I will do my best to help you have a wonderful and exciting time by providing you with maps ideas information and pla,"HOUSE RULES  1.	 NO SMOKING INSIDE OF HOUSE OR THRU THE WINDOWS($150 WILL BE BILLED TO YOUR CREDIT CARD) FOR CLEANING.  (SMOKING MEANS:  anything that is lighted by and produces a smoke) therefore giving a odor of smoke.  A young woman so eloquently put me in my place by stating that I was not specific enough; thus there will now be a $150 deposit fee which is refunded if no \SMOKING OCCURS\; which include burning of incense candles smoking of pipes (of any use); any damages to items within the home... (i)  initially when booking your extra guest the price is $12...If you do not book that extra guest prior to your arrival...the cost for that extra guest will be $30 per night payable immediately upon approval. (ii)  extended stays must be paid for thru Airbnb at least 2 days prior to your check-out date or request will be denied. 2.	AIR CONDITION IS NOT A RIGHT BUT A COURTESY (DO NOT RUN ALL NIGHT) TURN OFF WHEN LEAVING HOUSE…violators will lose the courtesy 3.	CHECK IN CUSTOMARY 1:0",https://a0.muscache.com/im/pictures/5126b181-31cf-48a6-b97d-4278029a4053.jpg?aki_policy=large,175,40.67144,-73.76501,2,1,1,1,$55.00 
 Sunny 600-sq. foot one-bedroom apartment in Midtown (West) Manhattan. Downstairs laundry. Large leafy shared courtyard/backyard. Two blocks from theater district Hudson River Park and bike trails (with bike rental) and the metro. Easy access to groceries patisseries Central Park Lincoln Center Alvin Ailey. Small but very functional older kitchen with newer appliances including microwave and full amenities. Full bathroom with bathtub and shower. Walk-up apartment on 2nd floor (one flight stairs). Wifi; TV w/DVD playback only. Some mid-century pieces and original art. Access to indoor pool w/day pass.  This is a private family home—neat clean but also lived in and book filled (just like the photos). **NOTE:  **Includes two healthy cats that require feeding and a pat or two.**  You should be clean quiet and responsible and have excellent recommendations. Deposit required. ,No smoking. You must be quiet clean and responsible. Apartment should be left as received (clean neat belongings inside and intact).,https://a0.muscache.com/im/pictures/308493/4d941138_original.jpg?aki_policy=large,176,40.76244,-73.99271,2,1,1,2,$195.00 
Situated just around the corner from Myrtle-Broadway Station on the JMZ line. Apartment is on the top (4th) floor of a modern walk-up with central air heating and roof space. Clean and uncluttered with linens towels toiletries and everything you need in a home from home. Very nice room in small apartment available for short term stay - maximum seven nights though I am flexible. This is a bright spacious (approx 12\ X 8\) room with window facing the city. The room has a comfortable bed dressing table and closet. Also in the apartment is a large kitchen and modern bathroom with washer/dryer. The apartment is on the 4th of a modern walk-up building (no elevator) and has central air/heat wifi a large roof for hanging out and is less than a 5 minute walk from the subway. We are 10-15 minutes on the train from Lower East Side of Manhattan and 20-25 from midtown. The neighborhood has many cool bars and plenty of twenty-four hour shops including some particularly good grocery store,,https://a0.muscache.com/im/pictures/3637b6c1-00e2-46c8-b8de-cde5344ef176.jpg?aki_policy=large,177,40.69546,-73.93503,3,1,1,1,$80.00 
Nice cozy furnished studio apartment in a very nice extremely safe family-oriented Queens neighborhood.  Free parking spot included.  Free WIFI signal and smart TV included to watch your own Netflix Amazon Hulu+ AC\s etc... Built-in split-unit air-conditioning.  Conveniences - groceries shopping banks etc. within a few blocks from the apt and transit to Times Square is approximately 35-45 minutes by public transit or 10-15 minutes by car/taxi. Granite counter and stainless appliances.  Very close to Juniper Park a great place for recreation. This is not a shared situation. You have your own apartment with  equipped kitchen and privacy. Best suited for one or two people sharing a bed but three ok if one is a child. Beautiful peaceful Middle Village Queens is a very nice extremely safe family-oriented neighborhood where you will feel like a part of a nice community while just a hop away from the thick of Manhattan. Nearby Juniper Valley Park - just 2 blocks walk is a,No smoking no pets no outside guests,https://a0.muscache.com/im/pictures/81531398/e9040fa0_original.jpg?aki_policy=large,178,40.71722,-73.87856,4,1,1,0,$98.00 
2 bedroom/1bath brownstone apartment. 3 Blocks to the train to Manhattan and 25 minutes to the city. Very nice and safe neighborhood.  Free WIFI signal and satellite TV included. Free use of basement pool table and foosball table. 1 block from shopping and conveniences. Bedroom 1: Queen poster bed Bedroom 2: Full size bed + twin size bed Living room: Sleeper sofa. Accommodates up to 7 guests maximum. ,No Pets No smoking No parties Must wash your own dishes - use of dishwasher is ok.,https://a0.muscache.com/im/pictures/310814/4035de36_original.jpg?aki_policy=large,179,40.70234,-73.89816,7,1,2,3,$160.00 
Relax and enjoy this newly remodeled 4 bedroom townhome just minutes from the Metro. Whether you are looking for a quick getaway or an extended stay this home-away-from-home will fulfill your every need. Traveling with friends or family? No worries. There is a private space with a full kitchen a full bathroom and a queen-sized bed on the lower floor. With laundry facilities and plenty of off-street parking your stay in New York is all set! 30-40 minutes to Times Square by public transit  10-15 minutes by car/taxi. Very nice extremely safe quietresidential neighborhood.  Includes WIFI use of a washer and dryer and all utilities. Triplex unit with a small backyard. 2 blocks walk to Juniper Park. All conveniences within a few blocks walk; groceries banks stores etc.,No smoking no pets no parties.  Please treat the house and neighborhood with respect.,https://a0.muscache.com/im/pictures/ec595df7-1db7-4fbe-8304-09c62ad6f1fa.jpg?aki_policy=large,180,40.71546,-73.87854,12,2,4,8,$265.00 
This is an airy two-bedroom apartment looking over a private garden. Just 1.5 blocks from the east river site of Smorgasburg and The Brookly Flea and surrounded by dozens of terrific neighborhood restaurants and shops. Williamsburg currently one of New York\s hippest neighborhoods is an unlikely amalgam of small houses warehouses clubs coffee shops (LOTS of coffee shops) galleries new condominiums dozens of restaurants a wonderful book shop bars performance spaces a world-class cheese shop thrift stores clothing boutiques and looming remnants of the New York waterfront\s industrial past.   Our apartment is on North 7th Street two and a half blocks from the Bedford Ave stop on the L train the first stop in Brooklyn and a 5-minute ride from Union Square.  It\s a half-block from the East River State Park which has summer concerts and a spectacular view of the Manhattan skyline.  An esplanade runs south along the river. From a landing at North 6th Street there’s ferry serv,Our house rules are straightforward.  Please treat the apartment as you would your own home. Please tell us of any problems so that we can fix them as soon as possible. If you smoke please do it in the garden and please pick up your cigarette butts. If between April and October please be nice to Roberta (the African Desert tortoise). and Please have a wonderful visit to New York.,https://a0.muscache.com/im/pictures/316104/75fd831f_original.jpg?aki_policy=large,181,40.7195,-73.95976,5,1,2,2,$249.00 
 I am a French lady sharing my lovely large alcove studio apartment located in Midtown West Manhattan. This is an adorable and clean place very QUIET yet faces a courtyard and is peaceful. Very comfortable queen futon.    This place is in the heart of Manhattan at two blocks from Columbus Circle and Central Park South and at 5 min from Time Square.   Provided: * Clean Sheets and towels. * Wi-fi High Speed Internet Access.  * Washer & dryer on the building (FOR PAY) If interested You are more than welcome to stay. From one to two weeks per month.  2min from Subway lines 1ACB.D and 4min from NWRQ. It is a wonderful opportunity to visit New York. Large alcôve studio situe a deux rue de Columbus Circle et Central Park Sud et a 5 min de Time Square a partager pour des périodes d\une a deux semaines par mois.    ,,https://a0.muscache.com/im/pictures/318710/949c64f6_original.jpg?aki_policy=large,182,40.76548,-73.98474,1,1,1,1,$105.00 
NOTE: THIS ROOM WILL NOT BE AVAILABLE UNTIL APRIL 2018. You will stay the master bedroom in a fully furnished 2 bedroom apartment on the 7th floor of a brand new building in Morningside/South Harlem in Manhattan. There are views of Central Park (three blocks south) and Morningside Park (one block west).  Easy access to subway (B & C lines 3 blocks away) downtown bus (M10 outside the front door) and crosstown busses (M3 & M4 3 blocks south).  Columbia University is a 15 minute walk.  Apartment being on the back (west) side of the building it is very quiet. Your room has a queen size bed private bath cable TV DVD player.  There is a washer and dryer in the apartment.  Free wireless internet and USA/Canada wide phone included.,No smoking please either inside or on the terraces. No pets. No noise after 11:00 pm; please be respectful of your neighbors. Shoes taken off upon entering apartment if wet/dirty. Return as clean as you found it!,https://a0.muscache.com/im/pictures/318773/fd6bd723_original.jpg?aki_policy=large,183,40.80234,-73.95603,2,1,1,1,$200.00 
Sleep on a Firm queen size bed in a room equipped with microwave kettle refrigerator and toaster coffee tea. Compact work station near subways restaurants & many amenities. 10 to 15mins to Manhattan. Hair dryer iron air-conditioning are available. There is no elevator.  Fast WiFi TV with over 200 + channels. Sheets/Towels Toilet paper provided. The house is quiet and near Hospitals. Good sanitation provided. Firm Queen size Bed sleeps 2 in a large quiet safe airy Private house in Park Slope a diverse neighborhood. House is filled with art. 10 minutes to Manhattan by trains 2/3 B.Q and near buses.. It is on 4th floor  no elevator shared bath. Near Brooklyn Botanical Garden Brooklyn Academy of Music and Brooklyn Library also Prospect Park  2 gyms banks laundry and food stores and now the Barclays Center and Atlantic Mall many hospitals. Half an hour from JFK and La Guardia airports.  There is a small fridge microwave toaster kettle. Sheets towels toilet paper,No Smoking. No Pets. Luggage can  be stored for late departure,https://a0.muscache.com/im/pictures/43425dfa-7291-4fed-a149-4e9b154fc89d.jpg?aki_policy=large,184,40.6787,-73.97262,2,1.5,1,0,$100.00 
This nicely presented third floor apartment in a Harlem brownstone is centrally located and convenient to transportation.  The number 2/3 subway is only 4 short blocks from the apt. at 125th Street and Malcolm X Blvd.  The A/B/C/D are a little further away at 125th Street and St. Nicolas Ave.  And then there is the 4/5/6 at 125th Street and Lexington Ave. There is a full service supermarket a half a block away and tons of restaurants and live music literally around the corner.  So see you soon ATTENTION(URL HIDDEN)Please watch for New photos!  And if you book before the new photos are added expect to be pleasantly surprised!!! Semi Private bedroom: https://www.airbnb.com/rooms/152259 Private Comfy Bedroom: https://www.airbnb.com/rooms/56859 Private Luxury Suite: https://www.airbnb.com/rooms/60666  Street View: https://www.airbnb.com/rooms/128975 Private Penthouse: https://www.airbnb.com/rooms/54544 Please take a moment to check them out one of them may be a better fit for you. This f,Additional guests not contracted for may not stay on the property. The property is a NON-Smoking Property and there is to be NO SMOKING anywhere on the property. The roof is 100% off limites.,https://a0.muscache.com/im/pictures/fee52aea-72b6-4ced-950c-943d04275301.jpg?aki_policy=large,185,40.81035,-73.94598,5,1,1,4,$160.00 
This bedroom has: a queen sized bed  (firm serta mattress with temperature-regulated memory foam topper)  and is perfect for the NY getaway. Book a minimum of 7 days now through end of February and receive one free weekly metrocard ($34 value). Valid only for stays between January through March. Lower winter rates are now in effect. Please be reminded RATES ARE PER PERSON  (Room sleeps two.  1st guest regular rate 2nd guest discounted 30%).   Remember to select the number of guests on the booking page to reflect the correct charge. When sending a request please be mindful of the time zones. If you are requesting after 11pm eastern I will not see the request until the morning. CHECK IN/OUT TIMES Please always update host with your travel plans. Check in:  weekdays - from 12PM  From 11am on weekends (some exceptions can be made for earlier check in as long as room is vacant) Check out: 11am I generally can\t do same day requests. One day notice is needed. ALSO discounts for long-term s,Rates are per person (2nd guest discounted) Generally no same-day requests. One day needed to prepare. Exceptions can be made on case to case basis. I only allow those that rent from me through airbnb to stay in the apartment. You may not meet people during your stay and bring them back to my  house. No outside guests permitted. I stay in the house so you would not be having exclusive use of the entire house. The common areas are living room kitchen and bathrooms. The bedroom you will stay in is your private use. No pets allowed at all. If you smoke it has to be outside. No cash deals. All booking through website. No meeting prior to view house. No booking for other people. They must create a profile (may make some exceptions),https://a0.muscache.com/im/pictures/cb0f1541-fb94-46ed-80ae-1f51822dff0d.jpg?aki_policy=large,186,40.83075,-73.93058,2,1.5,1,1,$42.00 
Private room with shared bath (sleeps 3)... WI-FI internet Cable TV Hardwood floors  use of full kitchen with microwave....on street parking...clean linen and towels.. (i) There will be a cleaning fee of $20 that will be deducted from your deposit if you leave the place like a \pig-sty\....meaning no garbage should be left on floor under bed   thrown in closet or thrown in my yard. (URL HIDDEN)************************** NO SMOKING INSIDE OF HOUSE OR THRU THE WINDOWS($150 WILL BE BILLED TO YOUR CREDIT CARD) FOR CLEANING.  (SMOKING MEANS:  anything that is lighted by and produces a smoke) therefore giving a odor of smoke.... which include burning of incense candles smoking of pipes (of any use) plus any damages to items within the home.  (ii)  extended stays must be paid for thru Airbnb at least 2 days prior to your check-out date or request will be denied. (URL HIDDEN)************************** Thank you for choosing Jullett’s Place for your accommodation while visiting our love,"HOUSE RULES  1.	 NO SMOKING INSIDE OF HOUSE OR THRU THE WINDOWS($150 WILL BE BILLED TO YOUR CREDIT CARD) FOR CLEANING.  (SMOKING MEANS:  anything that is lighted by and produces a smoke) therefore giving a odor of smoke.  A young woman so eloquently put me in my place by stating that I was not specific enough; thus there will now be a $150 deposit fee which is refunded if no \SMOKING OCCURS\; which include burning of incense candles smoking of pipes (of any use) plus any damages to items within the home.  2.	AIR CONDITION IS NOT A RIGHT BUT A COURTESY (DO NOT RUN ALL NIGHT) TURN OFF WHEN LEAVING HOUSE…violators will lose the courtesy 3.	CHECK IN CUSTOMARY 1:00PM (afternoon) otherwise Flexible if I can with prior request  4.	CHECK OUT CUSTOMARY 11:30AM (morning) flexible with prior request (Do not take keys with you if you have a late flight or time to kill:  you will be charge for an extra night) ….I can store luggage as a courtesy while you use your extra time to see more and ",https://a0.muscache.com/im/pictures/6422328/bec51659_original.jpg?aki_policy=large,187,40.67144,-73.76501,2,1,1,1,$55.00 
Completely private room in newer townhouse with it\s own separate entrance and bathroom a bay window 1/2 kitchen with small refrigerator coffee maker toaster and microwave oven.  Close to east and west subways: 2 3 6 and MetroNorth.  Easy walk to Central Park.  Sunny clean and comfortable.  Wireless internet in room.  It\s an easy walking distance to Red Rooster Amy Ruth\s Sylvia\s Patsy\s Orbit Harlem Tavern the Apollo and the Studio Museum.  In three minutes you can walk to La Marqueta and get the best bread in the city.  The Townhouse is on tree lined street all townhouses on the block are owner occupied.  The room gets a lot of light.  There\s a locked door which connects to the owner\s apartment.  If you want to have linens washed just unlock the door and put laundry in the provided basket. There\s an olympic size outdoor pool free a few blocks away.  It\s open summers only from July 4th until the end of August. Minimum stay of 5 nights. - Private studio apartmen,Enjoy.,https://a0.muscache.com/im/pictures/d98f5e15-dd62-4891-830d-326b02aa1884.jpg?aki_policy=large,188,40.79958,-73.94275,2,1,1,1,$100.00 
Private bedroom and bathroom in a stylish peaceful clean comfortable art-filled apartment near subways with easy access to attractions in both  Brooklyn and NYC. Just 1 block from: Wine store 24-hour Bodega Library Bars Coffee house Brick oven pizza and Cajun-inspired food. Great for couples solo adventurers and business travelers. The room has 2 twin beds. Travel Brooklyn & relax in this comfortable private room perfectly designed for you! Cat on premises and dog on weekends. The apartment was featured on HGTV\s \What you get for your money\. A fully furnished modern apartment located in an amazing historical part of Bedstuy called \Stuyvesant Heights\. Bed-Stuy is a great choice for travelers interested in friendly locals cafes bars and convenient public transport. In my two bedroom apartment a single room is reserved for my guests complete with a private bathroom with all the standard amenities. I designed the space specifically to help guests feel a deeper sense of c,1. I\d like to establish some dialogue prior to arrival. For the most part I think we are all decent folks so I trust my instincts and generally I\d like for my guests to be considerate of my neighbors they are co-owners and are made aware of your stay so don\t be alarmed if someone asks you who you are. \Your a friend of Tami\s\.  2. Be respectful of the normal uses and cleanliness of the entire apartment. The apartment should be left in much the same state you find it. 3. There is NO smoking in any part of the building or in front of the building 4. Be considerate of noise levels in common spaces. 5. Under no circumstances should guests of Apt 2A contact any other unit or owner. Please direct all questions or concerns to me. 6. All garbage/recycling is to be discarded within my home only.,https://a0.muscache.com/im/pictures/53faf861-13b8-4883-afc3-fc936ee82cf0.jpg?aki_policy=large,189,40.6829,-73.93549,2,1,1,2,$71.00 
*Monthly Discount Available*  A great room with a full size loft-bed and comfortable desk/work-area in  Williamsburg Brooklyn. A private room in our big and sunny 3-bedroom apt with plenty of space to unpack and relax for a work trip or vacation. Enjoy a cook\s kitchen and access to rooftop. NOTE: This room is for single-occupancy only. We keep our calendar up-to-date and insta-book is available to qualified  members. We are renting out this room in our large sunny Brooklyn apartment!  A well appointed recently refurbished fully furnished single-occupancy room.  Includes a \full\ (or \double\) bed an amazingly comfortable feather-mattress plenty of storage large desk full-length mirror Pottery Barn 100% cotton bedding/linens included. Air-condtioning/heating included as well as free Wi-Fi high-speed internet. This is the second of 2 rooms that we rent out on airbnb (see our other listing: https://www.airbnb.com/rooms/39282). **Please note: This room is for a single occupant,Access:  When you arrive we will give you the keys to the apartment...obviously we allow our guest to come and go as they please without restrictions. This bedroom is located at the back of the apartment with a window looking out onto Grand Street (see map). there is plenty of privacy with good/solid old walls and doors and guests don\t feel like they need to tip-toe around if they arrive home late at night. Smoking:  There is no smoking in the apartment please however guests can smoke upstairs on our great typically New York style rooftop with a super cool view of the city around you. Check-in and Check-out:  We provide self check-in via a lock box at the entrance so you can arrive at any time. We are also flexible with check-out times. If need be you can even leave your luggage in our office space and continue to explore the city in case of a late flight out. Common Rooms:  Our Living-room and Kitchen are \common rooms\... we encourage our guest to make full use of these r,https://a0.muscache.com/im/pictures/d217b3e0-1bda-4dfa-9848-ceba204ffb04.jpg?aki_policy=large,190,40.71065,-73.95087,1,1,1,1,$55.00 
